Самара,ПР0069695,"Корм для собак LEO&LUCY для пожилых, уткка с тыквой и биодобавками сух.",1698.00,1698.00,True
Самара,ПР0070509,"Корм для щенков и молодых собак BRIT Care Healthy Growth для средн.пород, индейка с уткой сух.",1388.00,1388.00,True
Самара,ПР0072690,"Корм для щенков CRAFTIA Natura для средних и крупных пород, утка с фазаном сух.",998.00,998.00,True
Самара,ПР0072689,"Корм для щенков CRAFTIA Natura для средних и крупных пород, утка с фазаном сух.",2758.00,2758.00,True
Самара,ПР0072691,"Корм для щенков CRAFTIA Natura для средних и крупных пород, утка с фазаном сух.",8008.00,8008.00,True
Самара,ПР0071498,"Корм для собак ДЕРЕВЕНСКИЕ ЛАКОМСТВА Холистик Премьер для средн.и крупн.пород, утка с рисом сух.",2100.00,2100.00,True
Самара,ПР0071499,"Корм для собак ДЕРЕВЕНСКИЕ ЛАКОМСТВА Холистик Премьер для средн.и крупн.пород, утка с рисом сух.",6580.00,6580.00,True
Самара,ПР0069166,"Корм для собак BLUENATIVE для мелких пород, говядина сух.",2243.00,2243.00,True
Самара,ПР0060567,"Корм для собак PERFECT FIT для средних и крупных пород старше одного года, курица сух.",835.00,584.5,True
Самара,ПР0072790,"Корм для собак NECON с низкой или нормальной активностью, со свининой и рисом  сух.",3398.00,2548.5,True
Самара,ПР0072789,"Корм для собак NECON с низкой или нормальной активностью, со свининой и рисом  сух.",12598.00,9448.5,True
Самара,ПР0070623,"Корм для щенков от 1мес,берем.и корм.собак AWARD ягненок с индейкой с доб.яблока и черники сух.",6368.00,6368.00,True
Самара,ПР0055580,Корм для собак BLITZ Classic для крупных и гигантских пород сух.,1218.00,1218.00,True
Самара,ПР0055586,"Корм для собак BLITZ Sensitive ягненок, рис сух.",1568.00,1568.00,True
Самара,ПР0070621,"Корм для щенков от 1мес,берем.и корм.собак AWARD ср.пор., инд. с курицей, морк.и черн.смор. сух.",5958.00,5958.00,True
Самара,ПР0070620,"Корм для щенков от 1мес,берем.и корм.собак AWARD мелк.и мин.пород,ягн.с инд.,брокк. и брусн.сух.",5548.00,5548.00,True
Самара,ПР0058907,"Корм для щенков BLITZ Курица, рис сух.",1348.00,1348.00,True
Самара,ПР0058906,"Корм для собак BLITZ Курица, рис сух.",1298.00,1298.00,True
Самара,ПР0055587,"Корм для собак BLITZ Sensitive индейка, ячмень сух.",1348.00,1348.00,True
Самара,ПР0033478,Корм для щенков EUKANUBA для крупных пород сух.,2138.00,2138.00,True
Самара,ПР0033541,Корм для щенков EUKANUBA для крупных пород сух.,8252.00,8252.00,True
Самара,ПР0035357,Корм для собак ROYAL CANIN Medium Digestive Care для средних пород с чувств.пищеварением сух.,3148.00,3148.00,True
Самара,ПР0074546,Беззерновой корм с живыми пробиотиками для собак GRANDORF Fresh Dog Mini свежее мясо ягненка с бататом для мелких пород сух.,1498.00,1498.00,True
Самара,ПР0074547,Беззерновой корм с живыми пробиотиками для собак GRANDORF Fresh Dog Mini свежее мясо ягненка с бататом для мелких пород сух.,3448.00,3448.00,True
Самара,ПР0074550,Беззерновой корм с живыми пробиотиками для собак GRANDORF Fresh Dog Mini свежее филе лосося с бататом для мелких пород сух.,1498.00,1498.00,True
Самара,ПР0074551,Беззерновой корм с живыми пробиотиками для собак GRANDORF Fresh Dog Mini свежее филе лосося с бататом для мелких пород сух.,3448.00,3448.00,True
Самара,ПР0074560,"Беззерновой корм с живыми пробиотиками для собак GRANDORF Fresh Dog Med&Maxi для ср.и кр.пород, свежее филе лосося с бататом сух.",1498.00,1498.00,True
Самара,ПР0074561,"Беззерновой корм с живыми пробиотиками для собак GRANDORF Fresh Dog Med&Maxi для ср.и кр.пород, свежее филе лосося с бататом сух.",3448.00,3448.00,True
Самара,ПР0074554,"Беззерновой корм с живыми пробиотиками для собак GRANDORF Fresh Dog Med&Maxi для ср.и кр.пород, свежее мясо ягненка с бататом сух.",1498.00,1498.00,True
Самара,ПР0074555,"Беззерновой корм с живыми пробиотиками для собак GRANDORF Fresh Dog Med&Maxi для ср.и кр.пород, свежее мясо ягненка с бататом сух.",3448.00,3448.00,True
Самара,ПР0074548,Беззерновой корм с живыми пробиотиками для собак GRANDORF Fresh Dog Mini свежее мясо индейки с бататом для мелких пород сух.,1498.00,1498.00,True
Самара,ПР0074549,Беззерновой корм с живыми пробиотиками для собак GRANDORF Fresh Dog Mini свежее мясо индейки с бататом для мелких пород сух.,3448.00,3448.00,True
Самара,ПР0074541,Беззерновой корм с живыми пробиотиками для щенков GRANDORF Fresh Dog Свежее мясо ягненка с бататом сух.,3448.00,3448.00,True
Самара,ПР0074563,"Беззерновой корм с живыми пробиотиками для собак GRANDORF Fresh Dog Med&Maxi для ср.и кр.пород, свежее мясо утки с бататом сух.",1498.00,1498.00,True
Самара,ПР0074564,"Беззерновой корм с живыми пробиотиками для собак GRANDORF Fresh Dog Med&Maxi для ср.и кр.пород, свежее мясо утки с бататом сух.",3448.00,3448.00,True
Самара,ПР0074543,Беззерновой корм с живыми пробиотиками для молодых собак GRANDORF Fresh Dog Свежее мясо ягненка с бататом сух.,1498.00,1498.00,True
Самара,ПР0074544,Беззерновой корм с живыми пробиотиками для молодых собак GRANDORF Fresh Dog Свежее мясо ягненка с бататом сух.,3448.00,3448.00,True
Самара,ПР0074552,Беззерновой корм с живыми пробиотиками для собак GRANDORF Fresh Dog Mini свежее мясо утки с бататом для мелких пород сух.,1498.00,1498.00,True
Самара,ПР0074553,Беззерновой корм с живыми пробиотиками для собак GRANDORF Fresh Dog Mini свежее мясо утки с бататом для мелких пород сух.,3448.00,3448.00,True
Самара,ПР0074557,"Беззерновой корм с живыми пробиотиками для собак GRANDORF Fresh Dog Med&Maxi для ср.и кр.пород, свежее мясо индейки с бататом сух.",1498.00,1498.00,True
Самара,ПР0074558,"Беззерновой корм с живыми пробиотиками для собак GRANDORF Fresh Dog Med&Maxi для ср.и кр.пород, свежее мясо индейки с бататом сух.",3448.00,3448.00,True
Самара,ПР0074566,"Беззерновой корм с живыми пробиотиками для собак GRANDORF Fresh Dog Maxi для крупных пород, свежее мясо ягненка с бататом сух.",3448.00,3448.00,True
Самара,ПР0074368,"Корм для щенков BENEFIT Puppy Mini для мелких пород, ягненок с рисом сух.",2688.00,2688.00,True
Самара,ПР0042765,"Корм для собак PRO PLAN для мелких и карликовых пород с чувствит.пищеварением ягненок сух.2,5кг+",2370.00,2370.00,True
Самара,ПР0074373,"Корм для щенков BENEFIT Puppy Large для крупных пород, ягненок с рисом сух.",9608.00,9608.00,True
Самара,ПР0074369,"Корм для щенков BENEFIT Puppy Medium для средних пород, ягненок с рисом сух.",2688.00,2688.00,True
Самара,ПР0074372,"Корм для щенков BENEFIT Puppy Medium для средних пород, ягненок с рисом сух.",9248.00,9248.00,True
Самара,ПР0074370,"Корм для собак BENEFIT Mini для мелких пород, ягненок с рисом сух.",2538.00,2538.00,True
Самара,ПР0074371,"Корм для собак BENEFIT Medium для средних пород, ягненок с рисом сух.",2538.00,2538.00,True
Самара,ПР0074374,"Корм для собак BENEFIT Medium для средних пород, ягненок с рисом сух.",9078.00,9078.00,True
Самара,ПР0069606,Корм для щенков DOG&DOG Expert Premium Great-Progress курица сух.,1898.00,1898.00,True
Самара,ПР0069607,Корм для щенков DOG&DOG Expert Premium Great-Progress курица сух.,6897.00,6897.00,True
Самара,ПР0072908,"Корм для собак ЗООГУРМАН Holistic для мелких и средних пород, ягненок с рубцом и черникой сух.",1440.00,936,True
Самара,ПР0067997,"Корм для щенков GOLOSI для крупных пород, курица сух.",2198.00,2198.00,True
Самара,ПР0072896,"Корм для собак ЗООГУРМАН Ferma Protection для мелких и средних пород, говядина с рубцом сух.",1200.00,840,True
Самара,ПР0069692,Корм для собак LEO&LUCY ягненок с яблоком и биодобавкам сух.,1698.00,1698.00,True
Самара,ПР0072897,"Корм для собак ЗООГУРМАН Ferma High Energy для мелк.и средн.пород, индейка с телят. и ягн. сух.",1200.00,840,True
Самара,ПР0069614,Корм для собак DOG&DOG Expert Premium Top-Fish тунец сух.,2098.00,2098.00,True
Самара,ПР0069615,Корм для собак DOG&DOG Expert Premium Top-Fish тунец сух.,6897.00,6897.00,True
Самара,ПР0072907,"Корм для собак ЗООГУРМАН Holistic для мелких и средних пород, телятина с зеленым горошком сух.",1440.00,936,True
Самара,ПР0072910,"Корм для собак ЗООГУРМАН Holistic для мелких и средних пород, утка с рисом и клюквой сух. сух.",1430.00,929.5,True
Самара,ПР0070512,Корм для собак BRIT Care Sensitive Metabolic морская рыба с индейкой сух.,1498.00,1498.00,True
Самара,ПР0070513,Корм для собак BRIT Care Sensitive Metabolic морская рыба с индейкой сух.,2118.00,2118.00,True
Самара,ПР0069608,"Корм для собак DOG&DOG Expert Premium Super-Power для активных, курица сух.",1898.00,1898.00,True
Самара,ПР0069609,"Корм для собак DOG&DOG Expert Premium Super-Power для активных, курица сух.",6897.00,6897.00,True
Самара,ПР0072909,"Корм для собак ЗООГУРМАН Holistic для мелк.и средн.пород, индейка с картофелем и орегано сух.",1470.00,955.5,True
Самара,ПР0069612,Корм для собак DOG&DOG Expert Premium Opti-Select ягненок сух.,1898.00,1898.00,True
Самара,УТ0016283,"Каша для собак ЧЕТВЕРОНОГИЙ ГУРМАН моментальная Хлопья 4 злака с морковью, 400 г",98.00,98.00,True
Самара,ПР0069163,"Корм для собак BLUENATIVE для мелких пород, утка сух.",759.00,759.00,True
Самара,ПР0073560,"Корм для щенков MONGE Dog BWild Low Grain низкозерновой, из мяса оленя сух.",2629.00,2629.00,True
Самара,ПР0071502,"Корм для собак ДЕРЕВЕНСКИЕ ЛАКОМСТВА Холистик Премьер для ср.и крупн.пород, говядина с рисом сух.",2100.00,2100.00,True
Самара,ПР0071503,"Корм для собак ДЕРЕВЕНСКИЕ ЛАКОМСТВА Холистик Премьер для ср.и крупн.пород, говядина с рисом сух.",6580.00,6580.00,True
Самара,ПР0072788,"Корм для собак NECON для пожилых и для поддержания оптимального веса, со свининой и рисом сух.",3798.00,2848.5,True
Самара,ПР0072787,"Корм для собак NECON для пожилых и для поддержания оптимального веса, со свининой и рисом сух.",10998.00,8248.5,True
Самара,УТ0005591,"Каша для собак ЧЕТВЕРОНОГИЙ ГУРМАН моментальная Хлопья гречневые с морковью, 400 г",219.00,219.00,True
Самара,ПР0072786,Корм для собак NECON с олениной сух.,4198.00,3148.5,True
Самара,ПР0072785,Корм для собак NECON с олениной сух.,12598.00,9448.5,True
Самара,ПР0072776,"Корм для собак NECON Zero Grain беззерновой для чув.пищеварения, с лососем и горохом сух.",5598.00,4198.5,True
Самара,ПР0074375,"Корм для собак BENEFIT Large для крупных пород, ягненок с рисом сух.",9078.00,9078.00,True
Самара,ПР0071496,"Корм для собак ДЕРЕВЕНСКИЕ ЛАКОМСТВА Холистик Премьер для ср.и крупн.пород, индейка с рисом сух.",2100.00,2100.00,True
Самара,ПР0071497,"Корм для собак ДЕРЕВЕНСКИЕ ЛАКОМСТВА Холистик Премьер для ср.и крупн.пород, индейка с рисом сух.",6580.00,6580.00,True
Самара,ПР0069167,"Корм для собак BLUENATIVE для средних и крупных пород, говядина сух.",2243.00,2243.00,True
Самара,ПР0071500,"Корм для собак ДЕРЕВЕНСКИЕ ЛАКОМСТВА Холистик Премьер для ср.и крупн.пород, ягненок с рисом сух.",2100.00,2100.00,True
Самара,ПР0071501,"Корм для собак ДЕРЕВЕНСКИЕ ЛАКОМСТВА Холистик Премьер для ср.и крупн.пород, ягненок с рисом сух.",6580.00,6580.00,True
Самара,ПР0072780,Корм для собак NECON Zero Grain беззерновой с индейкой и горохом сух.,5598.00,4198.5,True
Самара,ПР0072794,"Корм для собак NECON с нормальной активностью, с ягненком и рисом сух.",4498.00,3373.5,True
Самара,ПР0072793,"Корм для собак NECON с нормальной активностью, с ягненком и рисом сух.",15498.00,11623.5,True
Самара,ПР0072782,Корм для собак NECON Zero Grain беззерновой с ягненком и горохом сух.,5598.00,4198.5,True
Самара,ПР0074367,Корм для щенков BENEFIT Multi-Dog курица сух.,868.00,868.00,True
Самара,ПР0072778,Корм для щенков NECON Zero Grain беззерновой с рыбой и горохом сух.,5598.00,4198.5,True
Самара,Т00008806,Корм для собак ROYAL CANIN German Shepherd 24 для породы Немецкая овчарка старше 15 месяцев сух.,2898.00,2898.00,True
Самара,ПР0033063,Корм для собак EUKANUBA для крупных пород сух.,1806.00,1806.00,True
Самара,ПР0012020,"Корм для собак ROYAL CANIN Size Maxi Starter для щенков крупных пород до 2х месяцев,беременных и кормящих сук сух.",11498.00,11498.00,True
Самара,ПР0059824,"Корм для собак BEST DINNER Adult Sensible для мелких пород, ягненок с томатами сух.",2258.00,2258.00,True
Самара,ПР0056361,Корм для собак ROYAL CANIN Size Mini Indoor для мелких пород живущих в помещении сух.,598.00,598.00,True
Самара,Т0023102,Корм для щенков ROYAL CANIN German Shepherd Puppy для породы Немецкая овчарка до 15 месяцев сух.,2914.00,2914.00,True
Самара,ПР0056375,Корм для собак ROYAL CANIN Size Mini Urinary Care для мелких пород сух.,1298.00,1298.00,True
Самара,ПР0059688,"Корм для собак PURINA ONE Adult для средних и крупных пород, с курицей и рисом сух.",1030.00,1030.00,True
Самара,ПР0059687,"Корм для собак PURINA ONE Adult для средних и крупных пород, с говядиной и рисом сух.",1030.00,1030.00,True
Самара,ПР0059690,"Корм для собак PURINA ONE Adult для средних и крупных пород, с говядиной и рисом сух.",2030.00,2030.00,True
Самара,ПР0063560,"Корм для собак Mr.BUFFALO Sensitive для средних и крупных пород, ягненок сух.",1210.00,1210.00,True
Самара,ПР0063561,"Корм для собак Mr.BUFFALO Sensitive для средних и крупных пород, ягненок сух.",6540.00,6540.00,True
Самара,ПР0063780,"Корм для собак BEST DINNER для мелк.пород склонн.к аллергии и пробл.с пищ., утка с картоф. сух.",1212.00,1212.00,True
Самара,ПР0063781,"Корм для собак BEST DINNER для мелк.пород склонн.к аллергии и пробл.с пищ., утка с картоф. сух.",2358.00,2358.00,True
Самара,ПР0061399,"Корм для щенков BEST DINNER Sensible с чувствительным пищеварением, ягненок с ягодами сух.",1258.00,1258.00,True
Самара,ПР0061400,"Корм для щенков BEST DINNER Sensible с чувствительным пищеварением, ягненок с ягодами сух.",2340.00,2340.00,True
Самара,ПР0063554,"Корм для собак Mr.BUFFALO Mini для мелких пород, ягненок сух.",543.00,543.00,True
Самара,ПР0063563,"Корм для собак Mr.BUFFALO Hair & Skin Care для средних и крупных пород, лосось сух.",1210.00,1210.00,True
Самара,ПР0063775,"Корм для собак BEST DINNER для мелк.пород склонн.к аллергии и пробл.с пищ.,телят. с тыквой сух.",1153.00,1153.00,True
Самара,ПР0063559,"Корм для собак Mr.BUFFALO M/L Sensitive для средних и крупных пород, индейка сух.",6540.00,6540.00,True
Самара,ПР0059689,"Корм для щенков PURINA ONE Puppy для средних и крупных пород, с курицей и рисом сух.",1030.00,1030.00,True
Самара,ПР0063773,"Корм для собак BEST DINNER для средних и крупных склонных к аллергии и проблемам с пищеварением, телятина с тыквой сух.",2146.00,2146.00,True
Самара,ПР0065082,Корм для собак SIRIUS говядина с овощами сух.,985.00,985.00,True
Самара,ПР0064538,Корм для собак PURELUXE лосось с горошком сух.,503.00,503.00,True
Самара,ПР0068379,"Корм для собак PRIME EVER Superior для средних и крупных пород, индейка с рисом сух.",629.00,629.00,True
Самара,ПР0069080,"Корм для собак PRIME EVER Superior для маленьких пород до 15 кг, индейка с рисом сух.",639.00,639.00,True
Самара,ПР0069081,"Корм для собак PRIME EVER Superior для маленьких пород до 15 кг, индейка с рисом сух.",1980.00,1980.00,True
Самара,ПР0063681,Корм для собак ЗООГУРМАН Jolly Dog Лосось и рис сух.,985.00,985.00,True
Самара,ПР0065084,Корм для собак SIRIUS мясной рацион сух.,985.00,788,True
Самара,ПР0060566,"Корм для собак PERFECT FIT для мелких и миниатюрных пород старше одного года, курица сух.",655.00,458.5,True
Самара,ПР0063776,"Корм для собак BEST DINNER для мелк.пород склонн.к аллергии и пробл.с пищ.,телятина с тыквой сух.",2187.00,2187.00,True
Самара,ПР0064973,"Каша для собак ЧЕТВЕРОНОГИЙ ГУРМАН моментальная Хлопья гречневые, 3 кг",1748.00,1748.00,True
Самара,ПР0068761,"Корм для собак AJO Dog Medium Adult для средних пород, говядина с гречкой сух.",6050.00,6050.00,True
Самара,ПР0037289,Корм для собак BLITZ turkey & barley all breeds adult с индейкой и ячменем сух.,7348.00,7348.00,True
Самара,ПР0068081,"Корм для собак GRANDORF для мелких пород, ягненок с индейкой сух.",1628.00,1465.2,True
Самара,ПР0066460,"Корм для собак GRANDORF для мелких пород, ягненок с индейкой сух.",3778.00,3400.2,True
Самара,ПР0069257,"Корм для собак GRANDORF для средних и крупных пород, кролик с индейкой сух.",1498.00,1498.00,True
Самара,ПР0068083,"Корм для собак GRANDORF для средних и крупных пород, кролик с индейкой сух.",3778.00,3400.2,True
Самара,ПР0068552,"Корм для собак GRANDORF для средних и крупных пород, кролик с индейкой сух.",7998.00,7998.00,True
Самара,ПР0065631,"Корм для собак GRANDORF для средних и крупных пород, четыре вида мяса сух.",7998.00,7998.00,True
Самара,ПР0068620,"Корм для собак GRANDORF для крупных пород, ягненок с индейкой сух.",7998.00,7998.00,True
Самара,ПР0034053,"Корм для щенков PRO PLAN Opti digest для средних пород с чувствит.пищеварением, с ягненком сух.",1338.00,1338.00,True
Самара,ПР0037545,"Корм для щенков PRO PLAN Opti digest для средних пород с чувствит.пищеварением, с ягненком сух.",2068.00,2068.00,True
Самара,ПР0032629,"Корм для щенков PRO PLAN Opti digest для средних пород с чувствит.пищеварением, с ягненком сух.",7018.00,7018.00,True
Самара,ПР0032625,"Корм для собак PRO PLAN для мелких и карликовых пород с чувствит. пищеварением, ягненок сух.",698.00,698.00,True
Самара,ПР0039631,"Корм для собак PRO PLAN для мелких и карликовых пород с чувствит. пищеварением, ягненок сух.",2258.00,2258.00,True
Самара,ПР0059709,"Корм для собак PRO PLAN для мелких и карликовых пород с чувствит. пищеварением, ягненок сух.",4558.00,4558.00,True
Самара,Т00007806,"Корм для щенков PRO PLAN Opti derma для средних пород с чувствительной кожей, с лососем сух.",2068.00,2068.00,True
Самара,ПР0032630,"Корм для щенков PRO PLAN Opti derma для средних пород с чувствительной кожей, с лососем сух.",7800.00,7800.00,True
Самара,ПР0034051,"Корм для собак PRO PLAN Opti digest для средних пород с чувствит.пищеварением, с ягненком сух.",1278.00,1278.00,True
Самара,ПР0032617,"Корм для собак PRO PLAN Opti digest для средних пород с чувствит.пищеварением, с ягненком сух.",2018.00,2018.00,True
Самара,ПР0032692,"Корм для собак PRO PLAN Opti digest для средних пород с чувствит.пищеварением, с ягненком сух.",7348.00,7348.00,True
Самара,ПР0015465,"Корм для щенков PRO PLAN Opti start для мелких и карликовых пород, с курицей сух.",728.00,728.00,True
Самара,ПР0015501,"Корм для щенков PRO PLAN Opti start для мелких и карликовых пород, с курицей сух.",2368.00,2368.00,True
Самара,ПР0059712,"Корм для щенков PRO PLAN Opti start для мелких и карликовых пород, с курицей сух.",4768.00,4768.00,True
Самара,ПР0031241,"Корм для собак PRO PLAN Duo delice для мелких и карликовых пород, с говядиной сух.",698.00,698.00,True
Самара,ПР0031245,"Корм для собак PRO PLAN Duo delice для мелких и карликовых пород, с говядиной сух.",1898.00,1898.00,True
Самара,Т0031582,"Корм для собак PRO PLAN для мелких и карликовых пород с чувствительной кожей, лосось сух.",788.00,788.00,True
Самара,ПР0015503,"Корм для собак PRO PLAN для мелких и карликовых пород с чувствительной кожей, лосось сух.",2538.00,2538.00,True
Самара,ПР0059708,"Корм для собак PRO PLAN для мелких и карликовых пород с чувствительной кожей, лосось сух.",5088.00,5088.00,True
Самара,Т0055080,"Корм для собак PRO PLAN Opti balance для мелких и карликовых пород, с курицей сух.",698.00,698.00,True
